product_id,rating,review_text,sentiment_label,sentiment_score,subjectivity_score
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)  (12 GB RAM)",5,Loved it,POSITIVE,0.7,0.8
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,"I did alot of research before purchasing this phone.. and read all the comments... negative and positive...
Here's my observation after 2months of use.
1. Heating issue:
I did find some heating issue... but it was due to weather... if the weather is too hot, it does heat up.. but if the weather is pleasant it has no problem... like right now... it's raining outside.. n I have been using it for quite sometimes... so.. there's no major or excessive heating issue..
2. Battery:
I used to have ...
READ MORE",POSITIVE,0.1290070346320346,0.5722835497835497
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,"The camera is next level. But I'm facing some major heating issues and battery drain issues.
.
.
.
But camera OG",NEUTRAL,0.03125,0.25
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,Camera quality is amazing,POSITIVE,0.6000000000000001,0.9
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,"Camera and display is superb 
But bettary is a drawback , could be better.
Heating is a issue with it.
Over all phone is awesome except bettary and heating. One star cut for that.",POSITIVE,0.8333333333333334,0.8333333333333334
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,"Awesome photography like apple must buy don't go with negative review
Only issue with heating normally heat",POSITIVE,0.2125,0.7625
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,Awesome phone ,POSITIVE,1.0,1.0
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,Have your charger always with u ,NEUTRAL,0.0,0.0
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,"It's an excellent phone with great display, performance, camera. It ticks almost all the boxes.
I faced heating issues for first 2 days while updates where happening.

Cons:
Battery life. First 2 days, it was not even lasting one day, now it improved and lasting one day but barely",POSITIVE,0.3357142857142857,0.3595238095238096
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,"This photo is the best camera phone under 40k
Fully satisfied with the telephoto images
And the quality of the videos is just awesome
You can shoot 4k 60fps video with ultrawide lens too
One thing that you will have to compromise with is it's battery
On 80% charge it can give you upto 5hrs of SOT
Overall performance - 8/10",POSITIVE,0.625,0.575
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,Everything is okay but there is heating issue with this phone,POSITIVE,0.5,0.5
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,"-awesome
Display-outstanding
-could be better
Performance-best",POSITIVE,0.75,0.75
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,Battery last Max a day with moderate use. Rest is best.,POSITIVE,0.3333333333333333,0.35555555555555557
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,Nice,POSITIVE,0.6,1.0
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,"Brought Samsung galaxy S23 fe 15 days ago....
Camera Quality is good , Battery last for 1 , touch is Quite soft , overall Gives a premium look... nice phone.",POSITIVE,0.27999999999999997,0.4033333333333333
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,"The camera is aswome, battery is big problem this phone, after new update heating issue 50% solved. Nice design premium look, overall good phone this budget. If you are hard-core gamer this phone not for You.. if you are looking nice camera, nice design, good looking, you can go this phone.",POSITIVE,0.4170454545454545,0.5943181818181817
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,Bought this for mom so far good. Bezel are thick overall performance is good. Camera is good,POSITIVE,0.3166666666666666,0.5458333333333334
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,"Camera is awesome  loved it 
If you want to buy for camera don't hesitate
Design is mind blowing ",POSITIVE,0.85,0.9
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",3,Battery very worst,NEGATIVE,-1.0,1.0
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",3,"The camera side is super ok but battery performance is very bad im charging this mobile twice daily,mobile heating is one oth major problem in this mobile you can't bear that heat due to back side glass,if you use glash its also get heated within a few minutes,design is ok,touch screen is very much adaptive,display is also good.if samsung overcome these above issues then it will be the best phone for ever otherwise its waste of money as per my opinion.",NEUTRAL,0.06553030303030304,0.3334848484848485
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,"After Using 1 month i probably say this phone is value for money.

Performance is very good I'm playing Genshin impact very smoothly. (30GB Game)

Camera is better enough to compare with iphone users.

Battery is good but it can be better if they give 5000mah

*Delivery service of Flipkart Ekart Halol hub is very bad they don't Deliver at your home and they call you to pickup at there office.",POSITIVE,0.22749999999999998,0.5995833333333334
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",3,Overall phone is good for normal use but there's heating issue if you use it for long time,POSITIVE,0.19999999999999998,0.4125
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,"the Samsung Galaxy S23 FE 128GB variant delivers an almost flagship-level experience with its stunning display, powerful performance, and versatile camera system. The only significant drawback is the battery life, which might not suffice for power users. Nevertheless, for those seeking a high-quality smartphone at a reasonable price, the Galaxy S23 FE is a compelling choice that offers great value for money.Overall, despite the battery backup issue, my experience with the Samsung Galaxy S23 F...
READ MORE",POSITIVE,0.3416666666666667,0.7027777777777777
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,"Overall a good phone for regular usage. Premium feel, fantastic display, fantastic speakers, fantastic camera. Bezels are little thick but wont bother you in regular usage. Phone not meant for gaming",POSITIVE,0.15694444444444444,0.49209401709401707
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,Battery drains fast...but all other features are top notch...this is my first Samsung mobile...I am satisfied  ,POSITIVE,0.28125,0.5520833333333333
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,Out Standing Performance By Camera And Display But Battery Not Up To The Mark And Also Little Bit Heat,NEGATIVE,-0.1875,0.5
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,"Honest review

Camera - 4 
Battery - 3 
Display - 4 
Design - 5 
Performance - 4 ",POSITIVE,0.6,0.9
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,Very nice love it,POSITIVE,0.64,0.8
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,"Overall, good phone except the heating issues",POSITIVE,0.35,0.30000000000000004
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,HTML Programming run very smoothly,POSITIVE,0.52,0.65
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,Night mode awesome.. battery drain faster if you are using Hotspot or gaming,POSITIVE,1.0,1.0
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,"The phone is fully functional and meets all expectations. I'm fully satisfied with it, especially the night photography.  However, there's a heating issue that I think is due to the Exynos processor.
One suggestion: If you're planning to get an S23 FE, I'd recommend waiting a few months for the Snapdragon version. It'll be worth the wait!",POSITIVE,0.11000000000000001,0.515
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,"Display - 5/5
Camera - 5/5
Performance - 4.5/5
Look - 5/5
Battery - 4/5",NEUTRAL,0.0,0.0
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,Best phone under 40k,POSITIVE,1.0,0.3
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,"Pros:
1. Camera flagship level.
2. Display excellent.
3. Sound decent.
4. Software/UI excellent.

Cons:
1. Battery life is poor. Requires to be charged 2 times in a day.
Had m51 previously which easily lasted for 2 days on medium usage even after 3 years.
This one is a very step down from that.
2. Phone gets heated on medium usage (excluding gaming), but still manageable.",POSITIVE,0.27530864197530863,0.5839506172839505
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,"Feels Premium in hand, clicks amazing photos camera is a beast and features are also next level in this price range but the only problem is battery need to charge twice in a day but hope it's resolved in the updates",POSITIVE,0.20000000000000004,0.6333333333333333
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,"I love everything about the phone except the battery. It drains so fast that I have to put the phone in power saving to use it all day at work. Otherwise it's the best and the cameras, just mind-blowing.",POSITIVE,0.5666666666666667,0.5
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",3,"Camera, display is good but the phone heats a lot and the battery drains too quickly.",POSITIVE,0.5166666666666666,0.55
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,Good but Battery was not that much satisfactory,POSITIVE,0.44999999999999996,0.4
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,"Pros:-
1.Very Vibrant Amoled Display, just like Apple. 1400nits display is enough for daylight.
2. Camera is just Awesome and Innovative. 12MP camera is super useful and takes beautiful potraits just like apple iphone.
3.Gives you Premium Feel in hand on this price range.
4.Outstanding Display with Gorilla Glass 5 Protection on both sides
5.Battery can last upto 1day in moderate use.
6.Switching between apps is super easy and without any lags.
6.Bluetooth , wifi connectivity is very fast.

C...
READ MORE",POSITIVE,0.3597435897435898,0.618974358974359
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,Camera is good but mobile heating issue.,POSITIVE,0.7,0.6000000000000001
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,Great,POSITIVE,0.8,0.75
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,Everything is perfect except battery performance.,POSITIVE,1.0,1.0
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,It's camera phone,NEUTRAL,0.0,0.0
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,"This mobile device is experiencing an elevated temperature, reaching approximately 44 degrees Celsius, even with limited usage, such as watching a five-minute video. Regrettably, there appears to be a lack of adequate support from Flipkart in addressing this issue. Consequently, I can not recommend this product based on the aforementioned concerns.",NEUTRAL,-0.02761904761904762,0.3152380952380952
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,"Good quality
Good Camara 
But this phone is very hitting issue ",POSITIVE,0.5333333333333333,0.5000000000000001
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,"I can't tell the quality Flipkart gives in this price range
Good phone
Camera is excellent top quality
Performance. ...no one can beat
Awesome ",POSITIVE,0.8,0.775
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,"Phone design nic and , everything good but battery not a good others phone,camera or video best performance .",POSITIVE,0.45,0.5000000000000001
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,"Camera quality is amazing , performance is good reviewing after 3 months, design is premium just little heating issues while using . Overall satisfied with the product ",POSITIVE,0.3225,0.6
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,"I've been using this phone for 1.5 months now and I'm super impressed!  The camera is a solid 4.9/5, and the performance is a speedy 4.7/5.  The battery life is a bit of a letdown at 3.5/5, it lasts for 10-12 hours of normal use. it charges fast - from 0 to 100% in just 1 hour and 20 minutes!  The Galaxy AI features are also amazing.

There was heating issue in the beginning but After the update this problem has been solved

 All in all, I'd give this phone a 4.5/5 rating. ",POSITIVE,0.38888888888888884,0.6527777777777778
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,Look and design of the phone is quite premium. The Performance of the phone is great. Display quality is very good and smooth. Camera quality is amazing but the battery backup and heating problem is a little bit poor.,POSITIVE,0.35375,0.6716666666666667
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,"Product is amazing. Photo quality is amazing. Battery is slightly lower, All over performance is out standing. But might be company work on the heating issue.",POSITIVE,0.3444444444444445,0.6555555555555556
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,Nice product as a whole. I dont play games so my battery lasts for around 36 hours.,POSITIVE,0.4,0.7
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,Being type phone super work ,POSITIVE,0.3333333333333333,0.6666666666666666
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,"Everything Thing On this device is very good.
Camera is awesome.
If you can manage Battery efficiently then it is going to give you a good backup and with original charger it charge very fast.But if you don't know how to manage Battery efficiently then you will face Battery backup issue.
And if you know how to efficiently use this phone then phone will never heat.But if you don't know how to use this efficiently then you will face heating issue.
Display is Fantastic.
Build Quality is very goo...
READ MORE",POSITIVE,0.535625,0.64125
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,Good quality camera quality ,POSITIVE,0.7,0.6000000000000001
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,"Camera is very good. Captures very clear pictures in all modes.
Build is also solid , just a slight problem of phone getting hang is observed couple of times.
Battery backup is upto the mark , no issues .",POSITIVE,0.21833333333333335,0.38625000000000004
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,"This phone samsung galaxy s23 fe is really good, sleek in design, and handy. It's camera is performing outstanding. The adapter of charger is not in the box. Only sim ejector pin and charging cable would come with the device.",POSITIVE,0.44999999999999996,0.84375
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,"Battery Drains Faster
Heavy on weight
Camera and OS is good
No Fast charging",POSITIVE,0.1333333333333333,0.5666666666666668
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",3,Camera is super battery is worst just one day backup of u r using it with watch connected via Bluetooth u need to charge it by 6.00 pm again if fully charged in morning,NEGATIVE,-0.33333333333333337,0.8333333333333333
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,Osm product,NEUTRAL,0.0,0.0
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,Best phone in 36 k budget overall fells flagship phone in hand use nice picture quality but battery backup is low in full charge used to maximum 5 to 6 hours daily task use ovell best best phone ,POSITIVE,0.49375,0.34375
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",3,"S23 FE It's OK, design and performance are okay. But battery optimization is one of the worst in the segment. Do not expect more than 4.5-5 hrs of SOT on average. It gets warm on basic stuff and while on updates and downloads of big file size it gets very hot, unable to hold in hands specially form edges.",POSITIVE,0.10292207792207791,0.5269480519480519
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,Good mobile you will not regret after buying it. Ai Features are worth metioning. Battery is little low but thats good in this price. Camera is awesome. Processor is also good.,POSITIVE,0.45892857142857146,0.5285714285714287
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,"Upgraded from Samsung M21 to this, and kept feeling amazed during the entire migration process (Samsung has really refined the Smart Switch utility to the extent that the new phone is an exact replica of the old one).

The phone is a bit on the heavier side but mainly due to the metal parts and battery. It feels top notch premium, and performs buttery smooth (Note: it's slippery as it has glass on both sides so it's a good idea to have a case ready for it when it comes).

The camera is stella...
READ MORE",POSITIVE,0.25630411255411256,0.44561688311688313
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,"All good but battery performance is not so good...looks- very good
Performance - very good
Camera - very good
Design- good
Improve battery performance...",POSITIVE,0.826,0.7080000000000002
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,"Nice phone , heating issue",POSITIVE,0.6,1.0
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,"Battery is the worst ,u' ll have to charge twice everyday even for normal use. And heats alot. Please dont buy this phone.",NEGATIVE,-0.35000000000000003,0.75
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,Very very good mobile,POSITIVE,0.9099999999999999,0.7800000000000001
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,Using it for 2months. Never faced lag in performance . No cons except battery,NEUTRAL,0.0,0.0
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,"Samsung S23 FE is best version I never seen in before..

The only drawback is Battery  

Camera is outstanding ..

I love the Design and Its feels like a I phone..

Al applications are awesome ",POSITIVE,0.6,0.755
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,"I bought s23 fe 256 gb variant.

It's camera, display and ui is awesome.
It's processor is decent not for gamers and battery backup is average.

Overall it's a good device, you fill warm first 3,4 days then becomes normal.",POSITIVE,0.33958333333333335,0.53125
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,Everything is good about this phone except the heating issue. It is bothering me.,POSITIVE,0.7,0.6000000000000001
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,Battery will drain easily and touch and all good and camera is same Iike iPhone or better than that as I used,POSITIVE,0.4083333333333333,0.5145833333333334
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,Overall worthy the price,POSITIVE,0.16666666666666666,0.5
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,Overall good but battery little bit low,POSITIVE,0.128125,0.35000000000000003
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,"Only thing I don't like in this mobile that is bazzels...otherwise phone is very good in camera display quality
Battery should be improved",POSITIVE,0.45499999999999996,0.8900000000000001
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,A perfect phone if you're not a heavy gamer . Battery is absolutely working fine in day to day uses . A little bit of heating while charging . Everything else is awesome ,POSITIVE,0.4215277777777778,0.7333333333333334
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,Great phone. Just a battery issue. Doesn't last for 1 day,POSITIVE,0.4,0.4083333333333333
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,wow supper kidu,NEUTRAL,0.1,1.0
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,Very good mobile. Overall good performance.,POSITIVE,0.5366666666666666,0.46000000000000013
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,"Go for it, everything is best, initially heating issue but after the update its normal and battery performance is not that great but not that bad as well...for normal user need to charge twice in a day...",POSITIVE,0.2333333333333333,0.5027777777777778
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,Samsung has done a wonderful job this time and has beat the iPhone type best to be used in this mobile range..,POSITIVE,1.0,0.65
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,Good phone,POSITIVE,0.7,0.6000000000000001
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,The handset is pretty good But a average battery health.,POSITIVE,0.26666666666666666,0.6666666666666666
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,Best phone in this price range,POSITIVE,1.0,0.3
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,The best,POSITIVE,1.0,0.3
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",3," Good Camera, Pleasant Colours, Nice to Hold.
 Turns Iron Box when used, Pathetic Battery.",POSITIVE,0.2583333333333333,0.8916666666666667
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",3,"Product is good, but I wanted to send this as a gift to someone but flipkart don't give facility.",POSITIVE,0.7,0.6000000000000001
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,Slow charged and quickly battery discharge,NEUTRAL,0.016666666666666635,0.44999999999999996
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,"The Samsung S23 FE is a solid phone with several standout features. The camera quality is impressive, capturing detailed and vibrant photos. It has a premium look and feel, and the sound quality is excellent. Performance-wise, it handles tasks efficiently and smoothly. However, the battery life is a downside, as it requires charging at least twice a day.

Pros:
- Camera: Excellent quality, producing detailed and vibrant photos.
- Design: Premium look and feel.
- Sound Quality: Clear and robus...
READ MORE",POSITIVE,0.3755555555555556,0.5233333333333334
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,Just wow,NEUTRAL,0.1,1.0
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",3,Battery is pathetic.. not expected at this price point.. better to go with IPhone..,NEGATIVE,-0.15,0.6333333333333333
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,"1. Looks and design
It looks very good for the designer look of this phone but the bezel of this phone is a bit bigger compared to other Samsung phones.
2. Display
Watching videos and movies looks great thanks to the Amoled 2X display.
3. Processor
The Exynos 2200 processor makes the phone a bit more of a hit.
4. Camera
The phone's rear camera is 50mp + 12mp + 8mp, front camera is 10mp, along with OIS, the photo and video...
READ MORE",POSITIVE,0.39785714285714285,0.515
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,All good but heating issue...,POSITIVE,0.7,0.6000000000000001
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,"Galaxy S23 FE awesome phone
Performance Good.
Camera is awesome.
Battery is good.
Overall nice phone.",POSITIVE,0.6666666666666666,0.7000000000000001
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,Perfect means perfect..,POSITIVE,1.0,1.0
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,"Mobile looking so beautiful
",POSITIVE,0.85,1.0
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,This Is Best Mobile But Only One Small Problem Only Battery And All Okay Best Product,POSITIVE,0.375,0.5833333333333334
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,Superb phone......,POSITIVE,1.0,1.0
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",5,Excellent,POSITIVE,1.0,1.0
"SAMSUNG Galaxy S23 FE (Mint, 128 GB)  (8 GB RAM)",4,Worth for money ,POSITIVE,0.3,0.1
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5,"Google need to fix the battery issue and heating issue.
Overall phone awesome",POSITIVE,0.5,0.5
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",4,Nice Phone,POSITIVE,0.6,1.0
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",4,"Camera Is Excellent.
Processor is good for light gaming
Software experience is excellent
Charging is too slow
Battery backup is good
Overall phone is good for premium users",POSITIVE,0.525,0.6125
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5,"Migrated from iPhone 14 to Pixel7a. Amazing Pixel is blockbuster and Photos are sharp. Display is amazing and buttery smooth. Battery backup is good with 50% consumption in half day at moderate usage and charges mobile with apple adapter at 20% in 30mins, wireless charging at 2% in 5 minutes. Have used Costar 33w fast charger to charge Pixel7a by 40% in 35 mins. Live Captions on voice call is great feature !!! Fingerprint unlocking using screen protector has issues and it works well only if w...
READ MORE",POSITIVE,0.32039141414141414,0.6555555555555556
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5,Nice design and colour camer is at its peak as far as now,POSITIVE,0.35,1.0
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",4,"Its extraordinary, something new, everything thing is good about this phone except the battery life",POSITIVE,0.3898989898989899,0.6848484848484849
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",4,"Very good phone photography, average mobile performance",POSITIVE,0.37999999999999995,0.5900000000000001
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5,"Reviewing after 6 days, purchased 2 Pixel 7a (white and coral) in Big billion sale.
Pros:
excelllent build quality.
display is bright enough in full sunlight.
battery drops down to 30% end of the day which is more than enough for a average or higher average user. (AI optimizes battery as per user's usage)
no network issue found yet .. call quality is very good till now as compared to pixel 4a.
phones heats up during first set up but after andriod 14 update no such heavy heating observed.

co...
READ MORE",POSITIVE,0.17527777777777775,0.44701388888888893
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5,"A great camera phone. The colour science is pretty good. And the display is decent enough. But the night videos are not worth it.
And it is not made for extensive gaming.",POSITIVE,0.25238095238095243,0.5642857142857143
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",3,"I'm using pixel since 4months, camera is awesome but
If you r interested in gaming and using device maximum times. then its not for you.",POSITIVE,0.625,0.75
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",4,Excellent camera design battery only early dry,POSITIVE,0.25833333333333336,0.725
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5,Very nice camera ,POSITIVE,0.78,1.0
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",4,"When you go with Google as a brand, of course you want performance with premium touch, which pixel 7A does provide without a doubt.

1. Camera is 10/10
2. The battery is good as of now, and will improve as it studies usage patterns and makes adjustments in background apps.
3. Design is awesome, the colour is awesome. The body is light weight but strong and durable.
4. 90Hz refresh rate, it doesn't feel like it is lacking 120Hz at all. Its smooth as Cream.
5. There is a little heat issue speci...
READ MORE",POSITIVE,0.5307291666666667,0.6916666666666667
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5,Very good phone camera is next level ,POSITIVE,0.45499999999999996,0.39000000000000007
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5,"Update:
Heats a Lot , if you are living in a state with more than 32 degree. dont go for it because it heats a lot

Pros.

Camera
Os
Display
Chip(not for extreme gaming) - optimized with os makes a better user experience. The chip delivers near flagship grade performance. But not the best chip for long gaming sessions

Cons

Charging time is a high

Heating is Normal but some times it heats a little. Maybe it's because of the two x1 chip design and the x1 is an ML powerhouse which is a big...
READ MORE",POSITIVE,0.23159090909090907,0.4899999999999999
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5,"Using it for two days now, I can see why people are complaining about the heating but I haven't bought it for gaming so not a problem for me, camera design build quality and os are perfect, the only complaint I have is that they should include screen protector in box as this is recent release and its not available anywhere in market also the 2 other accessories in box are completely useless. If anyone is looking for this details but 7 back cover fits fine and custom cut screen protector for S...
READ MORE",NEUTRAL,0.07916666666666666,0.44250000000000006
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5,Camera and Pixel Experience,NEUTRAL,0.0,0.0
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",4,Heating issues. Hopefully Google solves it soon,NEUTRAL,0.0,0.0
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5,If you need a phone for smooth experience and camera just go for it.,POSITIVE,0.4,0.5
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5,"Was the first to get 7a, it is a bit OverPriced but as good as pixel 7. Way better than 6a.",POSITIVE,0.48333333333333334,0.4777777777777778
"Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)",5,"This is a perfect replacement for OnePlus 6 and Pixel 4a! Am super excited and happy. The built quality is top notch, photo and video recording quality are excellent. Got first security update once I got connected to the network. Go for it.",POSITIVE,0.6083333333333333,0.7499999999999999
